urls,ingredients,amount,units,pareto,purchase_unit,spice,price,purchase_size,individual_price,fullfillment
https://www.valdemarsro.dk/morgenmadspandekager/,kokosmel,1.0,spsk,False,g,0.0,33.0,300.0,33.0,0.5
https://www.valdemarsro.dk/shakshuka/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/havregrynskugler/,kokosmel,0.5,dl,False,g,0.0,33.0,300.0,33.0,0.3
https://www.valdemarsro.dk/roedbedesalat-med-feta/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.9
https://www.valdemarsro.dk/havregrynskugler/,kokosmel,37.5,g,False,g,0.0,33.0,300.0,33.0,0.3
https://www.valdemarsro.dk/kokostoppe/,kokosmel,100.0,g,False,g,0.0,33.0,300.0,33.0,0.6
https://www.valdemarsro.dk/groent-paa-grill-bedste-fetadip/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/graesk-farsbroed/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.875
https://www.valdemarsro.dk/tacos-med-rejer/,kokosmel,35.0,g,False,g,0.0,33.0,300.0,33.0,0.8695652173913043
https://www.valdemarsro.dk/groentsagstaerte-alt-godt-fra-koekkenhaven/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/hjemmelavet-bounty/,kokosmel,40.0,g,False,g,0.0,33.0,300.0,33.0,0.3333333333333333
https://www.valdemarsro.dk/sunde-chokolade-kugler/,kokosmel,1.5,spsk,False,g,0.0,33.0,300.0,33.0,0.4444444444444444
https://www.valdemarsro.dk/hoisin-nudler-med-groent-og-aeg/,hoisin sauce,2.5,spsk,True,ml,0.0,33.0,200.0,33.0,1.0
https://www.valdemarsro.dk/sommersalat-med-stikkelsbaer-og-ribs/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.75
https://www.valdemarsro.dk/paella/,risotto ris,150.0,g,True,g,0.0,33.0,300.0,33.0,0.7894736842105263
https://www.valdemarsro.dk/grillet-fersken-salat/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,0.8888888888888888
https://www.valdemarsro.dk/risotto-med-kylling/,risotto ris,200.0,g,True,g,0.0,33.0,300.0,33.0,0.75
https://www.valdemarsro.dk/abrikos-og-kokos-konfektkugler/,kokosmel,0.5,dl,False,g,0.0,33.0,300.0,33.0,0.1666666666666666
https://www.valdemarsro.dk/abrikos-og-kokos-konfektkugler/,kokosmel,50.0,g,False,g,0.0,33.0,300.0,33.0,0.1666666666666666
https://www.valdemarsro.dk/omelet-med-gedefeta-tomat-og-sprod-salat/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/efterarspandekager-morgenmadspandekager-med-aeble-og-kanel/,kokosmel,17.5,g,False,g,0.0,33.0,300.0,33.0,0.7777777777777778
https://www.valdemarsro.dk/taerte-med-tomat-og-feta/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.9090909090909092
https://www.valdemarsro.dk/graesk-burger-med-lammekod/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,0.8666666666666667
https://www.valdemarsro.dk/vietnamesisk-ribbensteg/,hoisin sauce,0.5,dl,True,ml,0.0,33.0,200.0,33.0,0.6875
https://www.valdemarsro.dk/rosti-med-groent/,feta,75.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/boennesalat/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.8888888888888888
https://www.valdemarsro.dk/quinoadeller/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.8571428571428571
https://www.valdemarsro.dk/bagte-guleroedder/,feta,15.0,g,True,g,0.0,33.0,150.0,33.0,0.7
https://www.valdemarsro.dk/fladbroed-med-kylling/,feta,125.0,g,True,g,0.0,33.0,150.0,33.0,0.85
https://www.valdemarsro.dk/kokosmuffin/,kokosmel,75.0,g,False,g,0.0,33.0,300.0,33.0,0.7
https://www.valdemarsro.dk/salat-med-spicy-rejer-og-nektariner/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.625
https://www.valdemarsro.dk/kikaertesalat/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/nektarinsalat/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,0.6
https://www.valdemarsro.dk/groen-chilidip/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.8571428571428571
https://www.valdemarsro.dk/rosenkaalssalat/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,0.7777777777777778
https://www.valdemarsro.dk/graeske-koedspyd-og-raastegte-timiankartofler/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.95
https://www.valdemarsro.dk/feta-pasta-med-tomat/,feta,150.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/graeske-koedspyd-og-raastegte-timiankartofler/,feta,1.0,spsk,True,g,0.0,33.0,150.0,33.0,0.95
https://www.valdemarsro.dk/osso-buco/,risotto ris,1.5,dl,True,g,0.0,33.0,300.0,33.0,0.8
https://www.valdemarsro.dk/graeske-hakkeboeffer-med-tzaziki-og-krydrede-kartofler/,feta,12.5,g,True,g,0.0,33.0,150.0,33.0,0.9
https://www.valdemarsro.dk/den-du-ved-nok-kage/,kokosmel,62.5,g,False,g,0.0,33.0,300.0,33.0,0.5625
https://www.valdemarsro.dk/risotto-med-svampe/,risotto ris,200.0,g,True,g,0.0,33.0,300.0,33.0,1.0
https://www.valdemarsro.dk/kaalsalat-med-appelsin/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,0.7
https://www.valdemarsro.dk/graesk-salat/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.9
https://www.valdemarsro.dk/haydari-dip/,feta,125.0,g,True,g,0.0,33.0,150.0,33.0,1.0
https://www.valdemarsro.dk/torsk-risotto/,risotto ris,200.0,g,True,g,0.0,33.0,300.0,33.0,0.8125
https://www.valdemarsro.dk/graeske-hakkeboeffer-med-tzaziki-og-krydrede-kartofler/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.9
https://www.valdemarsro.dk/jordbaer-edamame-salat/,feta,25.0,g,True,g,0.0,33.0,150.0,33.0,0.75
https://www.valdemarsro.dk/farserede-peberfrugter/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.9285714285714286
https://www.valdemarsro.dk/graeskarsalat/,feta,50.0,g,True,g,0.0,33.0,150.0,33.0,0.7142857142857143
https://www.valdemarsro.dk/vegetar-lady-og-vagabonden/,feta,37.5,g,True,g,0.0,33.0,150.0,33.0,0.9130434782608696
https://www.valdemarsro.dk/droemmekage/,kokosmel,87.5,g,False,g,0.0,33.0,300.0,33.0,0.6
https://www.valdemarsro.dk/risotto-med-aerter/,risotto ris,187.5,g,True,g,0.0,33.0,300.0,33.0,1.0
https://www.valdemarsro.dk/fedtebroed/,kokosmel,37.5,g,False,g,0.0,33.0,300.0,33.0,0.375
https://www.valdemarsro.dk/sommerruller/,hoisin sauce,1.5,spsk,True,ml,0.0,33.0,200.0,33.0,1.0
https://www.valdemarsro.dk/melanzane-alla-parmigiana/,aubergine,1.5,stk,True,stk,0.0,16.0,1.0,32.0,1.0
https://www.valdemarsro.dk/kyllinge-korma/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.875
https://www.valdemarsro.dk/gryderet-med-kylling/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8333333333333334
https://www.valdemarsro.dk/boennesalat/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8888888888888888
https://www.valdemarsro.dk/one-pot-pasta-koedboller/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.875
https://www.valdemarsro.dk/cremet-polenta-med-tomater/,polenta mel,100.0,g,True,g,0.0,30.0,450.0,30.0,0.9285714285714286
https://www.valdemarsro.dk/squashspaghetti/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9285714285714286
https://www.valdemarsro.dk/bagte-auberginer/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.7647058823529411
https://www.valdemarsro.dk/fiskekager-i-bowl-med-ris-asiatisk-mayo-og-groent/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.88
https://www.valdemarsro.dk/spaghetti-i-tomatsauce-med-kodboller/,spaghetti,200.0,g,True,g,0.0,30.0,500.0,30.0,0.9444444444444444
https://www.valdemarsro.dk/vegetar-lasagne/,stængler bladselleri,1.5,stk,True,stk,0.0,15.0,1.0,30.0,0.9615384615384616
https://www.valdemarsro.dk/tomatsalsa/,hvidløg,0.25,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/ostesnurrer/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8461538461538461
https://www.valdemarsro.dk/lammekoteletter/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7777777777777778
https://www.valdemarsro.dk/pita-med-kebab/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8846153846153846
https://www.valdemarsro.dk/vegetar-lasagne/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9615384615384616
https://www.valdemarsro.dk/chokolade-lagkage/,hindbær,62.5,g,False,g,0.0,30.0,125.0,30.0,0.5714285714285714
https://www.valdemarsro.dk/hvidloegsolie/,hvidløg,2.0,stk,True,fed,0.0,30.0,12.0,30.0,0.6
https://www.valdemarsro.dk/pho-ga-vietnamesisk-nudelsuppe/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.631578947368421
https://www.valdemarsro.dk/fiskekager-i-bowl-med-ris-asiatisk-mayo-og-groent/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.88
https://www.valdemarsro.dk/kylling-i-fad-med-groent/,blomkål,0.5,stk,True,stk,0.0,30.0,1.0,30.0,0.8947368421052632
https://www.valdemarsro.dk/cremet-polenta-med-tomater/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9285714285714286
https://www.valdemarsro.dk/clam-chowder-muslingesuppe/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8421052631578947
https://www.valdemarsro.dk/pasta-med-graeskar/,linguine,200.0,g,True,g,0.0,30.0,250.0,30.0,1.0
https://www.valdemarsro.dk/asiatisk-wok-med-hvidloegsrejer/,hvidløg,3.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9375
https://www.valdemarsro.dk/gaasesteg-opskrift/,stængler bladselleri,2.0,stk,True,stk,0.0,15.0,1.0,30.0,0.6875
https://www.valdemarsro.dk/jambalaya/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7619047619047619
https://www.valdemarsro.dk/tacos-med-pulled-pork/,tortillas pandekager,4.0,stk,True,stk,0.0,30.0,6.0,30.0,0.9166666666666666
https://www.valdemarsro.dk/kylling-i-fad-med-groent/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8947368421052632
https://www.valdemarsro.dk/taquitos-med-kylling/,tortillas pandekager,6.0,stk,True,stk,0.0,30.0,6.0,30.0,0.8333333333333334
https://www.valdemarsro.dk/pizza-stromboli/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8666666666666667
https://www.valdemarsro.dk/squashruller-med-pesto-og-ricotta/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/hasselnoeddekurv/,hindbær,25.0,g,False,g,0.0,30.0,125.0,30.0,0.7
https://www.valdemarsro.dk/one-pot-pasta-koedboller/,spaghetti,200.0,g,True,g,0.0,30.0,500.0,30.0,0.875
https://www.valdemarsro.dk/groen-mango-salat-med-rejer/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7
https://www.valdemarsro.dk/pizza-stromboli/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8666666666666667
https://www.valdemarsro.dk/asiatisk-nudelsalat/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/foccasia-med-spinat/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8461538461538461
https://www.valdemarsro.dk/farserede-peberfrugter/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9285714285714286
https://www.valdemarsro.dk/cremet-tomatsuppe-med-mascarpone/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/spaghetti-i-tomatsauce-med-kodboller/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9444444444444444
https://www.valdemarsro.dk/kyllinge-shawarma/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9047619047619048
https://www.valdemarsro.dk/groentsagsgryde-med-kikaerter/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/spansk-tortilla/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/pesto/,hvidløg,0.25,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/kyllinge-shawarma/,tortillas pandekager,4.0,stk,True,stk,0.0,30.0,6.0,30.0,0.9047619047619048
https://www.valdemarsro.dk/floedekartofler/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/pandekagekage-med-hindbaer/,hindbær,112.5,g,False,g,0.0,30.0,125.0,30.0,0.6428571428571429
https://www.valdemarsro.dk/majsdeller/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8333333333333334
https://www.valdemarsro.dk/barbecuesauce/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9
https://www.valdemarsro.dk/frikadeller/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7692307692307693
https://www.valdemarsro.dk/lasagnesuppe/,stængler bladselleri,2.0,stk,True,stk,0.0,15.0,1.0,30.0,0.875
https://www.valdemarsro.dk/taquitos-med-oksekoed-og-majs/,tortillas pandekager,6.0,stk,True,stk,0.0,30.0,6.0,30.0,0.8846153846153846
https://www.valdemarsro.dk/grillet-groentsagssuppe/,hvidløg,2.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/pasta-med-squash/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/fyldte-pandekager-oksekoed/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9090909090909092
https://www.valdemarsro.dk/taquitos-med-oksekoed-og-majs/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8846153846153846
https://www.valdemarsro.dk/spaghetti-vongole/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8888888888888888
https://www.valdemarsro.dk/beef-wellington/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7692307692307693
https://www.valdemarsro.dk/wraps-med-aeggesalat/,tortillas pandekager,1.0,stk,True,stk,0.0,30.0,6.0,30.0,1.0
https://www.valdemarsro.dk/burritos-med-oksekoed/,tortillas pandekager,4.0,stk,True,stk,0.0,30.0,6.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/asiatiske-koedboller-med-sticky-sauce/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8461538461538461
https://www.valdemarsro.dk/grillede-jomfruhummere/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7777777777777778
https://www.valdemarsro.dk/minestronesuppe/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/sproede-foraarsruller/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7142857142857143
https://www.valdemarsro.dk/wraps-med-ristede-kikaerter-og-blomkaal-med-sumak/,blomkål,0.25,stk,True,stk,0.0,30.0,1.0,30.0,1.0
https://www.valdemarsro.dk/pizza-koedboller/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8823529411764706
https://www.valdemarsro.dk/tomat-bruschetta/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8333333333333334
https://www.valdemarsro.dk/jordskokkesuppe/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8235294117647058
https://www.valdemarsro.dk/ajvar-groentsagsdip/,hvidløg,2.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/groen-smoothie-med-hindbaer-som-morgenmad/,hindbær,25.0,g,False,g,0.0,30.0,125.0,30.0,0.4166666666666667
https://www.valdemarsro.dk/wraps-med-ristede-kikaerter-og-blomkaal-med-sumak/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/calzone-med-skinke-og-champignon/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7692307692307693
https://www.valdemarsro.dk/fladbroed-med-kylling/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.85
https://www.valdemarsro.dk/den-nemmeste-sommerpasta/,spaghetti,200.0,g,True,g,0.0,30.0,500.0,30.0,1.0
https://www.valdemarsro.dk/blomkaal-og-halloumi-i-sursoed-sauce/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/pasta-med-graeskar/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/kylling-vindaloo/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8181818181818182
https://www.valdemarsro.dk/blomkaalscouscous/,blomkål,0.5,stk,True,stk,0.0,30.0,1.0,30.0,0.75
https://www.valdemarsro.dk/burritos-med-oksekoed/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/asiatisk-moerbrad/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8823529411764706
https://www.valdemarsro.dk/bagt-blomkaal/,blomkål,0.5,stk,True,stk,0.0,30.0,1.0,30.0,1.0
https://www.valdemarsro.dk/bagt-rosenkaal/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.75
https://www.valdemarsro.dk/cannelloni-med-spinat/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/one-pot-pasta-med-champignon-og-bacon/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9333333333333332
https://www.valdemarsro.dk/greasy-portobello-burger-med-boenneboef/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/fladbroed-med-kylling/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.85
https://www.valdemarsro.dk/haydari-dip/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/aioli/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.7
https://www.valdemarsro.dk/feta-pasta-med-tomat/,pasta,200.0,g,True,g,0.0,30.0,250.0,30.0,1.0
https://www.valdemarsro.dk/rodbedesuppe/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8666666666666667
https://www.valdemarsro.dk/ostebroed/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9
https://www.valdemarsro.dk/calzone-med-oksekoed/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8
https://www.valdemarsro.dk/sproede-groedchips-med-hjemmelavet-dilddip/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.6875
https://www.valdemarsro.dk/hoisin-nudler-med-groent-og-aeg/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/orientalsk-risret/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8666666666666667
https://www.valdemarsro.dk/ravioli/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7777777777777778
https://www.valdemarsro.dk/svampe-stroganoff/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/agurkesalat-lidt-utraditionel-og-perfekt-til-tortillas/,hvidløg,0.25,fed,True,fed,0.0,30.0,12.0,30.0,0.7777777777777778
https://www.valdemarsro.dk/avocadosuppe/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/nem-pastaret-med-laks-og-basilikum/,pasta,200.0,g,True,g,0.0,30.0,250.0,30.0,0.875
https://www.valdemarsro.dk/falafler/,pitabrød,2.0,stk,True,stk,0.0,30.0,5.0,30.0,0.7619047619047619
https://www.valdemarsro.dk/kylling-pastasuppe-med-groentsager/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.85
https://www.valdemarsro.dk/avocadosalat/,majskolbe,1.0,stk,True,stk,0.0,30.0,2.0,30.0,1.0
https://www.valdemarsro.dk/confit-de-canard/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7
https://www.valdemarsro.dk/pandekagekage-med-hindbaer/,hindbær,62.5,g,False,g,0.0,30.0,125.0,30.0,0.6428571428571429
https://www.valdemarsro.dk/tortilla-med-laks-og-mango/,tortillas pandekager,4.0,stk,True,stk,0.0,30.0,6.0,30.0,0.6
https://www.valdemarsro.dk/risotto-med-kylling/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.75
https://www.valdemarsro.dk/paella/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7894736842105263
https://www.valdemarsro.dk/banh-mi-kylling/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/tex-mex-salat/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/citrongraesrejer-i-wok-med-groent/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8888888888888888
https://www.valdemarsro.dk/kylling-hvidvin-floede/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.625
https://www.valdemarsro.dk/kofta/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.875
https://www.valdemarsro.dk/paella-med-kylling-og-chorizo/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8235294117647058
https://www.valdemarsro.dk/bowl-med-spicy-blomkaal/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/macaroni-and-cheese/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8333333333333334
https://www.valdemarsro.dk/krydrede-kyllingelaar/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.875
https://www.valdemarsro.dk/hotwings/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.7727272727272727
https://www.valdemarsro.dk/wraps-med-ristede-kikaerter-og-blomkaal-med-sumak/,tortillas pandekager,3.0,stk,True,stk,0.0,30.0,6.0,30.0,1.0
https://www.valdemarsro.dk/den-nemmeste-sommerpasta/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/kebabsalat/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.88
https://www.valdemarsro.dk/roeget-paprikablomkaal-og-appelsinsalat/,blomkål,125.0,g,True,stk,0.0,30.0,1.0,30.0,0.8888888888888888
https://www.valdemarsro.dk/one-pot-pasta-med-champignon-og-bacon/,pasta,200.0,g,True,g,0.0,30.0,250.0,30.0,0.9333333333333332
https://www.valdemarsro.dk/texmex-risret-med-oksekoed/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8846153846153846
https://www.valdemarsro.dk/bruschetta/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.5555555555555556
https://www.valdemarsro.dk/pastapenne-med-tomatfloedesauce-og-roeget-laks/,pasta penne,250.0,g,True,g,0.0,30.0,250.0,30.0,0.875
https://www.valdemarsro.dk/aussie-burger/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.6
https://www.valdemarsro.dk/indiske-ris/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.7857142857142857
https://www.valdemarsro.dk/flaeskesteg-med-abrikos-og-timianfyld/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.2857142857142857
https://www.valdemarsro.dk/lady-og-vagabonden-opskrift-kodboller-med-tomatsauce-og-pasta/,spaghetti,200.0,g,True,g,0.0,30.0,500.0,30.0,0.9166666666666666
https://www.valdemarsro.dk/feta-pasta-med-tomat/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/quesadillas/,tortillas pandekager,2.0,stk,True,stk,0.0,30.0,6.0,30.0,1.0
https://www.valdemarsro.dk/banh-mi-burger/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/quesadillas-med-chili/,tortillas pandekager,4.0,stk,True,stk,0.0,30.0,6.0,30.0,1.0
https://www.valdemarsro.dk/kylling-kiev/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.6666666666666666
https://www.valdemarsro.dk/naanbrod/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8571428571428571
https://www.valdemarsro.dk/asiatisk-burger-med-laks-og-boennefritter/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8260869565217391
https://www.valdemarsro.dk/coq-au-vin/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.7391304347826086
https://www.valdemarsro.dk/mexicansk-suppe-med-oksekoed/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8695652173913043
https://www.valdemarsro.dk/osso-buco/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.8
https://www.valdemarsro.dk/nem-pastaret-med-laks-og-basilikum/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.875
https://www.valdemarsro.dk/kikaertegryde/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/fyldte-peberfrugter-med-oksekoed/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.9
https://www.valdemarsro.dk/lady-og-vagabonden-opskrift-kodboller-med-tomatsauce-og-pasta/,hvidløg,1.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9166666666666666
https://www.valdemarsro.dk/moussaka/,hvidløg,2.0,fed,True,fed,0.0,30.0,12.0,30.0,0.9090909090909092
https://www.valdemarsro.dk/pastapenne-med-tomatfloedesauce-og-roeget-laks/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.875
https://www.valdemarsro.dk/vegetar-pad-thai/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,1.0
https://www.valdemarsro.dk/helstegt-kylling/,hvidløg,1.5,fed,True,fed,0.0,30.0,12.0,30.0,0.8333333333333334
https://www.valdemarsro.dk/tex-mex-majskolber/,majskolbe,2.0,stk,True,stk,0.0,30.0,2.0,30.0,1.0
https://www.valdemarsro.dk/cheeseburger-salat/,hvidløg,0.5,fed,True,fed,0.0,30.0,12.0,30.0,0.75
