urls,amounts,units,ingredients,purchase_unit,spice,price,purchase_size,local_price,pareto,in_recipe,matches
https://www.valdemarsro.dk/broccolitaerte/,25.0,g,fuldkornshvedemel,g,0.0,26.0,1000.0,26.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,50.0,g,smør,g,0.0,12.0,5.0,120.0,True,True,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,1.5,spsk,vand,stk,1.0,0.0,0.0,0.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,0.5,tsk,salt,g,1.0,,,,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,50.0,g,bacon,g,0.0,20.0,100.0,20.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,2.5,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,1.0,dl,cremefraiche 18 %,,,,,0.0,,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,0.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,250.0,g,broccoli,g,0.0,16.0,400.0,16.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,50.0,g,cheddar ost,g,0.0,24.0,125.0,24.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,0.5,tsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.2307692307692307
https://www.valdemarsro.dk/broccolitaerte/,1.0,stk,stængler frisk timian,,,,,0.0,True,False,0.2307692307692307
https://www.valdemarsro.dk/rabarber-panna-cotta/,0.5,stk,vaniljestang,stk,1.0,0.0,1.0,0.0,False,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,30.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,2.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,0.5,dl,sødmælk,ml,0.0,15.0,1000.0,15.0,True,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,1.5,stk,ark husblas,g,0.0,20.0,10.0,20.0,False,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,50.0,g,rabarber,g,0.0,40.0,200.0,40.0,False,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,0.5,dl,vand,stk,1.0,0.0,0.0,0.0,True,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,1.0,stk,stængler rabarber,,,,,0.0,False,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,0.5,spsk,ahornsirup,ml,0.0,43.0,250.0,43.0,True,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,0.25,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.0
https://www.valdemarsro.dk/rabarber-panna-cotta/,20.0,g,hvid chokolade,g,0.0,40.0,85.0,40.0,False,False,0.0
https://www.valdemarsro.dk/graeskartaerte/,0.5,kg,hokkaido græskar,stk,0.0,25.0,1.0,25.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,120.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,25.0,g,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,60.0,g,smør,g,0.0,12.0,5.0,144.0,True,True,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,knivspids,salt,g,1.0,,,,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,25.0,g,muscovadosukker,,,,,0.0,False,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,200.0,g,sød kondenseret mælk,,,,,0.0,False,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,tsk,kanel,stk,1.0,0.0,1.0,0.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,tsk,stødt ingefær,stk,1.0,0.0,1.0,0.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.25,tsk,stødt kardemomme,,1.0,,,0.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,knivspids,stjerneanis,stk,1.0,0.0,1.0,0.0,False,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.25,tsk,muskatnød,,1.0,,,0.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,knivspids,allehånde,,1.0,,,0.0,False,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,knivspids,stødt nellike,stk,1.0,0.0,1.0,0.0,False,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/graeskartaerte/,0.25,dl,ahornsirup,ml,0.0,43.0,250.0,43.0,True,False,0.1176470588235294
https://www.valdemarsro.dk/tomatsuppe-opskrift/,1.0,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,1.0,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,stk,porre,stk,0.0,10.0,1.0,10.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,tsk,sød paprika,,1.0,,,0.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,tsk,stødt spidskommen,stk,1.0,0.0,1.0,0.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.25,tsk,karry,,1.0,,,0.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,1.5,stk,kartoffel,g,0.0,12.0,1000.0,12.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,1.5,stk,gulerod,stk,0.0,20.0,8.0,20.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,1.5,stk,dåser flåede tomater,,,,,0.0,False,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,50.0,g,koncentreret tomatpuré,g,0.0,23.0,200.0,23.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,tsk,timian,stk,1.0,0.0,1.0,0.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,liter,grøntsagsbouillon,g,0.0,45.0,200.0,45.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,50.0,g,suppenudler,,,,,0.0,False,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.25,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,1.0,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,tsk,salt,g,1.0,,,,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,dl,cremefraiche 8 %,,,,,0.0,,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,håndfuld,frisk timian,stk,1.0,0.0,1.0,0.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,4.0,stk,skiver brød,,,,,0.0,True,True,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,62.5,g,frisk mozzarella,,,,,0.0,True,False,0.0952380952380952
https://www.valdemarsro.dk/tomatsuppe-opskrift/,0.5,stk,drys frisk timian,,,,,0.0,False,False,0.0952380952380952
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,200.0,g,frisk pasta,,,,,0.0,False,False,0.1428571428571428
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,50.0,g,kantareller,,,,,0.0,True,False,0.1428571428571428
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,0.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1428571428571428
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,2.0,stk,skiver chorizo,,,,,0.0,False,False,0.1428571428571428
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,7.5,stk,cherrytomater,g,0.0,15.0,250.0,15.0,True,False,0.1428571428571428
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,1.0,stk,stængler frisk timian,,,,,0.0,True,False,0.1428571428571428
https://www.valdemarsro.dk/frisk-pasta-med-kantareller-og-flode-hurtig-pastaret/,0.5,spsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.1428571428571428
https://www.valdemarsro.dk/chokoladetaerte/,110.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,12.5,g,kakao,ml,0.0,16.0,330.0,16.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,25.0,g,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,0.5,knivspids,salt,g,1.0,,,,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,62.5,g,smør,g,0.0,12.0,5.0,156.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,0.5,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,1.0,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,45.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,10.0,g,brun farin,g,0.0,21.0,500.0,21.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,25.0,g,glukosesirup,ml,0.0,18.0,400.0,18.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,0.25,tsk,flagesalt,,,,,0.0,,False,0.1666666666666666
https://www.valdemarsro.dk/chokoladetaerte/,100.0,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/fransk-landgryde/,200.0,g,kålpølse,,,,,0.0,False,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,kg,kartoffel,g,0.0,12.0,1000.0,12.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,stk,aubergine,stk,0.0,16.0,1.0,16.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,1.0,stk,gulerod,stk,0.0,20.0,8.0,20.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,1.0,stk,rød peberfrugt,stk,0.0,20.0,3.0,20.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,stk,squash,stk,0.0,8.0,1.0,8.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,tsk,timian,stk,1.0,0.0,1.0,0.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,stk,stængel frisk rosmarin,,,,,0.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,tsk,røget paprika,stk,1.0,0.0,1.0,0.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,dåse,hakkede tomater,stk,0.0,7.0,1.0,7.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,dl,grøntsagsbouillon,g,0.0,45.0,200.0,45.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.25,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.0625
https://www.valdemarsro.dk/fransk-landgryde/,0.5,håndfuld,bredbladet persille,g,0.0,21.0,180.0,21.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,125.0,g,champignon,g,0.0,18.0,200.0,18.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,0.5,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,0.5,stk,porre,stk,0.0,10.0,1.0,10.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,5.0,stk,enebær,,,,,0.0,False,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,0.5,stk,stængel frisk rosmarin,,,,,0.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.0,spsk,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,200.0,g,skinkekød i tern,,,,,0.0,False,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.0,dl,mælk,ml,0.0,15.0,1000.0,15.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.25,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.0,dl,cremefraiche 18 %,,,,,0.0,,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.0,spsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.0625
https://www.valdemarsro.dk/enebaergryde/,0.5,kg,kartoffel,g,0.0,12.0,1000.0,12.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.5,spsk,sødmælk,ml,0.0,15.0,1000.0,15.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,0.5,knivspids,muskatnød,,1.0,,,0.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,0.5,dl,hasselnødder,g,0.0,25.0,150.0,25.0,True,False,0.0625
https://www.valdemarsro.dk/enebaergryde/,1.0,spsk,frisk rosmarin,,,,,0.0,True,False,0.0625
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,250.0,g,kirsebær,,,,,0.0,False,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,0.5,stk,vaniljestang,stk,1.0,0.0,1.0,0.0,False,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,60.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,2.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,1.0,stk,æggeblomme,g,0.0,22.0,150.0,22.0,True,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,1.25,dl,sødmælk,ml,0.0,15.0,1000.0,15.0,True,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,1.0,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,0.5,knivspids,salt,g,1.0,,,,True,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,50.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,25.0,g,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.0909090909090909
https://www.valdemarsro.dk/clafoutis-kirsebaerkage/,0.25,liter,vaniljeis,ml,0.0,60.0,750.0,60.0,False,False,0.0909090909090909
https://www.valdemarsro.dk/carbonara_opskrift/,50.0,g,bacon,g,0.0,20.0,100.0,20.0,True,False,0.2857142857142857
https://www.valdemarsro.dk/carbonara_opskrift/,0.5,tsk,smør,g,0.0,12.0,5.0,12.0,True,True,0.2857142857142857
https://www.valdemarsro.dk/carbonara_opskrift/,0.5,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.2857142857142857
https://www.valdemarsro.dk/carbonara_opskrift/,0.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.2857142857142857
https://www.valdemarsro.dk/carbonara_opskrift/,1.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.2857142857142857
https://www.valdemarsro.dk/carbonara_opskrift/,25.0,g,parmesan,g,0.0,65.0,200.0,65.0,True,False,0.2857142857142857
https://www.valdemarsro.dk/carbonara_opskrift/,125.0,g,spaghetti,g,0.0,30.0,500.0,30.0,True,False,0.2857142857142857
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,0.5,stk,ark husblas,g,0.0,20.0,10.0,20.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,1.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,0.5,dl,baileys,,,,,0.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,150.0,g,mælkechokolade,g,0.0,35.0,200.0,35.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,2.5,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,62.5,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,0.5,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,50.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,15.0,g,kakao,ml,0.0,16.0,330.0,16.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,0.5,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,0.5,knivspids,salt,g,1.0,,,,True,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,12.5,g,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/chokoladeroulade-med-baileys/,0.5,spsk,kakaonibs,stk,1.0,0.0,1.0,0.0,False,False,0.0769230769230769
https://www.valdemarsro.dk/rabarbertrifli/,0.25,stk,vaniljestang,stk,1.0,0.0,1.0,0.0,False,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,50.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,250.0,g,rabarber,g,0.0,40.0,200.0,80.0,False,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,0.5,spsk,vand,stk,1.0,0.0,0.0,0.0,True,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,50.0,g,havregryn,g,0.0,12.0,1000.0,12.0,True,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,25.0,g,mandler,g,0.0,25.0,150.0,25.0,True,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,25.0,g,smør,g,0.0,12.0,5.0,60.0,True,True,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,1.0,stk,æggeblomme,g,0.0,22.0,150.0,22.0,True,False,0.1111111111111111
https://www.valdemarsro.dk/rabarbertrifli/,0.75,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1111111111111111
https://www.valdemarsro.dk/jordskokkesuppe/,175.0,g,jordskokker,,,,,0.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,150.0,g,kartoffel,g,0.0,12.0,1000.0,12.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,1.0,stk,løg,stk,0.0,15.0,6.0,15.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,fed,hvidløg,fed,0.0,30.0,12.0,30.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,tsk,timian,stk,1.0,0.0,1.0,0.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,liter,hønsebouillon,,,,,0.0,False,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,knivspids,muskatnød,,1.0,,,0.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,1.0,spsk,olivenolie,ml,0.0,160.0,1000.0,160.0,True,True,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,tsk,salt,g,1.0,,,,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,300.0,g,torskefilet,g,0.0,40.0,200.0,80.0,False,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,tsk,honning,g,0.0,25.0,400.0,25.0,True,True,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,1.0,spsk,æblecidereddike,ml,0.0,53.0,750.0,53.0,True,True,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.25,stk,øko citron,,,,,0.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,1.0,stk,æble,stk,0.0,18.0,9.0,18.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,50.0,g,bacon,g,0.0,20.0,100.0,20.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/jordskokkesuppe/,0.5,håndfuld,frisk timian,stk,1.0,0.0,1.0,0.0,True,False,0.1764705882352941
https://www.valdemarsro.dk/saltkaramel-muffins/,1.0,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,55.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,25.0,g,glukosesirup,ml,0.0,18.0,400.0,18.0,False,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,0.25,tsk,flagesalt,,,,,0.0,,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,0.5,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,0.25,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,62.5,g,smør,g,0.0,12.0,5.0,156.0,True,True,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,70.0,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,1.0,dl,cremefraiche 18 %,,,,,0.0,,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,82.5,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,5.0,g,kakao,ml,0.0,16.0,330.0,16.0,False,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,0.5,knivspids,salt,g,1.0,,,,True,False,0.1538461538461538
https://www.valdemarsro.dk/saltkaramel-muffins/,0.75,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.1538461538461538
https://www.valdemarsro.dk/chokolade-banankage/,0.5,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,7.5,g,glukosesirup,ml,0.0,18.0,400.0,18.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,60.0,g,mørk chokolade,g,0.0,18.0,100.0,18.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,75.0,g,smør,g,0.0,12.0,5.0,180.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,87.5,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,0.25,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,2.0,stk,æg,stk,0.0,36.0,10.0,36.0,True,True,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,2.0,stk,banan,stk,0.0,4.0,1.0,8.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,25.0,g,saltede peanuts,g,0.0,20.0,200.0,20.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,87.5,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,0.5,tsk,bagepulver,stk,1.0,0.0,1.0,0.0,False,False,0.1666666666666666
https://www.valdemarsro.dk/chokolade-banankage/,0.5,knivspids,salt,g,1.0,,,,True,False,0.1666666666666666
https://www.valdemarsro.dk/pavlova/,2.0,stk,æggehvide,g,0.0,23.0,165.0,23.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,125.0,g,sukker,g,0.0,25.0,1000.0,25.0,True,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,1.0,tsk,majsmel,,,,,0.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,0.25,tsk,æblecidereddike,ml,0.0,53.0,750.0,53.0,True,True,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,0.25,tsk,vaniljesukker,stk,1.0,0.0,1.0,0.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,0.5,spsk,flormelis,g,0.0,16.0,500.0,16.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,1.25,dl,piskefløde,ml,0.0,500.0,27.0,500.0,True,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,50.0,g,hindbær,g,0.0,30.0,125.0,30.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,125.0,g,jordbær,g,0.0,50.0,400.0,50.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,25.0,g,blåbær,g,0.0,25.0,125.0,25.0,True,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,25.0,g,ribs,,,,,0.0,False,False,0.0833333333333333
https://www.valdemarsro.dk/pavlova/,0.5,håndfuld,frisk mynte,stk,1.0,0.0,1.0,0.0,True,False,0.0833333333333333
https://www.valdemarsro.dk/hjemmelavet-twix/,50.0,g,hvedemel,g,0.0,18.0,2000.0,18.0,True,False,0.25
https://www.valdemarsro.dk/hjemmelavet-twix/,0.5,nip,salt,g,1.0,,,,True,False,0.25
